Division Name,Dept,Course,Name,Meth,Succ.,Compl,A,B,C,IPP,D,F,INP,W,Total
"Health
Sciences & Athletics",AJ,AJ-150,"Beckman, Hoda",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Belthius, Darrell",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Brock, David",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Castellon, Eduardo",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Kim, Sterling",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Mason, Donald",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Nijland, Patrick",ECC,0.86,1.0,2.0,4,0,0,0,0,1,0,7
"Health
Sciences & Athletics",AJ,AJ-150,"Rosales, Jose",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-150,"Serrano, Oscar",ECC,0.88,1.0,7.0,7,0,0,0,1,1,0,16
"Health
Sciences & Athletics",AJ,AJ-170,"Roth, Matthew",LIVEO,0.14,0.38,3.0,1,0,0,0,7,0,18,29
"Health
Sciences & Athletics",AJ,AJ-170,"Serrano, Oscar",ONLIN,0.38,0.77,1.0,2,2,0,1,4,0,3,13
"Health
Sciences & Athletics",AJ,AJ-190,"Juckett, Brian",ECC,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",AJ,AJ-21,"Branley, Timothy",ONLIN,0.58,0.92,5.0,1,1,0,0,4,0,1,12
"Health
Sciences & Athletics",AJ,AJ-21,"Jackson, Deryl",HSDUL,0.71,0.76,8.0,11,8,0,0,2,0,9,38
"Health
Sciences & Athletics",AJ,AJ-26,"Juckett, Brian",ONLIN,0.33,0.92,2.0,1,1,0,1,6,0,1,12
"Health
Sciences & Athletics",AJ,AJ-49,"Belthius, Darrell",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Brock, David",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Flosi, Edward",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Gulcher, Andrew",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Kim, Sterling",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Martinez, Alfred",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Rosales, Jose",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",AJ,AJ-49,"Serrano, Oscar",ECC,0.88,1.0,1.0,5,0,1,0,1,0,0,8
"Health
Sciences & Athletics",CH,CH-1,"Alcocer, Brandon",ONLIN,0.88,0.94,20.0,6,4,0,0,2,0,2,34
"Health
Sciences & Athletics",CH,CH-1,"Alvillar, Andrew",ONLIN,0.42,0.64,18.0,4,5,0,1,13,0,23,64
"Health
Sciences & Athletics",CH,CH-1,"Arrache, Antonio",ECC,0.85,0.97,8.0,14,7,0,0,4,0,1,34
"Health
Sciences & Athletics",CH,CH-1,"Calderon, Karla",ONLIN,0.63,0.81,9.0,4,4,0,2,3,0,5,27
"Health
Sciences & Athletics",CH,CH-1,"Green, Kirsten",ECC,0.82,0.88,17.0,7,4,0,0,2,0,4,34
"Health
Sciences & Athletics",CH,CH-1,"Hazell, Thomas",ONLIN,0.24,0.33,5.0,0,0,0,0,2,0,14,21
"Health
Sciences & Athletics",CH,CH-1,"Mayeaux, Grant",ECC,0.86,0.97,14.0,7,4,0,1,2,0,1,29
"Health
Sciences & Athletics",CH,CH-1,"Mintz, Stan",ECC,0.92,1.0,26.0,3,4,0,0,3,0,0,36
"Health
Sciences & Athletics",CH,CH-1,"Pattison, Levalley",ONLIN,0.88,0.88,13.0,1,1,0,0,0,0,2,17
"Health
Sciences & Athletics",CH,CH-1,"Uphoff, Robert",ONLIN,0.52,1.0,8.0,1,4,0,2,9,1,0,25
"Health
Sciences & Athletics",FAID,FAID-1,"Delzeit-Mcintrye, Linda",ECC,0.94,0.94,53.0,6,3,0,0,0,0,4,66
"Health
Sciences & Athletics",FAID,FAID-1,"Diaz, Juan",HSDUL,0.9,0.93,25.0,2,0,0,0,1,0,2,30
"Health
Sciences & Athletics",FAID,FAID-1,"Jacobson, Michael",HYBRD,0.98,1.0,51.0,6,8,0,1,0,0,0,66
"Health
Sciences & Athletics",FAID,FAID-1,"Kreiswirth, Ethan",HSDUL,1.0,1.0,28.0,5,0,0,0,0,0,0,33
"Health
Sciences & Athletics",FAID,FAID-1,"Peters, Kurt",ECC,0.98,0.98,28.0,10,2,0,0,0,0,1,41
"Health
Sciences & Athletics",FTEC,FTEC-1,"Coffelt, Kevin",ECC,0.63,1.0,3.0,8,4,0,3,6,0,0,24
"Health
Sciences & Athletics",FTEC,FTEC-1,"Coffelt, Kevin",ONLIN,0.47,0.53,12.0,3,2,0,0,2,0,17,36
"Health
Sciences & Athletics",FTEC,FTEC-1,"Conroy, Daniel",ONLIN,0.54,0.92,5.0,1,1,0,2,3,0,1,13
"Health
Sciences & Athletics",FTEC,FTEC-1,"Fisher, Timothy",ECC,0.61,0.94,7.0,3,1,0,1,5,0,1,18
"Health
Sciences & Athletics",FTEC,FTEC-1,"Valdez, Edward",ONLIN,0.45,0.7,8.0,1,0,0,0,5,0,6,20
"Health
Sciences & Athletics",FTEC,FTEC-1,"Valle, Felix",ECC,0.76,0.88,14.0,11,1,0,0,4,0,4,34
"Health
Sciences & Athletics",FTEC,FTEC-1,"Wingfield, Aarin",ECC,0.61,0.94,7.0,3,1,0,1,5,0,1,18
"Health
Sciences & Athletics",FTEC,FTEC-10,"Murphy, William",ECC,0.6,0.95,9.0,1,2,0,2,5,0,1,20
"Health
Sciences & Athletics",FTEC,FTEC-10,"Rickman, Tracy",ONLIN,0.73,0.89,17.0,9,1,0,1,5,0,4,37
"Health
Sciences & Athletics",FTEC,FTEC-120,"Garcia, Leonard",ECC,0.65,0.77,11.0,4,2,0,0,3,0,6,26
"Health
Sciences & Athletics",FTEC,FTEC-120,"Rodrigues, Alex",ECC,0.67,0.89,6.0,2,4,0,1,3,0,2,18
"Health
Sciences & Athletics",FTEC,FTEC-130,"Huben, Kevin",OFFST,0.92,0.96,8.0,14,1,0,0,1,0,1,25
"Health
Sciences & Athletics",FTEC,FTEC-131,"Huben, Kevin",OFFST,0.85,0.85,17.0,5,0,0,0,0,0,4,26
"Health
Sciences & Athletics",FTEC,FTEC-132,"Huben, Kevin",OFFST,0.88,0.88,13.0,9,0,0,0,0,0,3,25
"Health
Sciences & Athletics",FTEC,FTEC-133,"Huben, Kevin",ECC,0.92,0.92,15.0,7,0,0,0,0,0,2,24
"Health
Sciences & Athletics",FTEC,FTEC-134,"Huben, Kevin",ECC,0.92,0.92,7.0,13,2,0,0,0,0,2,24
"Health
Sciences & Athletics",FTEC,FTEC-135,"Huben, Kevin",OFFST,0.92,0.92,5.0,14,3,0,0,0,0,2,24
"Health
Sciences & Athletics",FTEC,FTEC-136,"Huben, Kevin",OFFST,0.85,0.85,11.0,7,4,0,0,0,0,4,26
"Health
Sciences & Athletics",FTEC,FTEC-137,"Huben, Kevin",OFFST,0.88,0.88,8.0,13,1,0,0,0,0,3,25
"Health
Sciences & Athletics",FTEC,FTEC-138,"Huben, Kevin",OFFST,0.95,1.0,0.0,0,0,21,0,0,1,0,22
"Health
Sciences & Athletics",FTEC,FTEC-139,"Huben, Kevin",OFFST,0.95,1.0,0.0,0,0,18,0,0,1,0,19
"Health
Sciences & Athletics",FTEC,FTEC-144,"Carey, Ryan",ECC,0.67,0.72,65.0,3,2,0,2,3,0,29,104
"Health
Sciences & Athletics",FTEC,FTEC-144,"Chang, Marvin",ECC,0.71,0.81,25.0,19,0,0,2,4,0,12,62
"Health
Sciences & Athletics",FTEC,FTEC-144,"Garcia, Leonard",ECC,0.71,0.81,25.0,19,0,0,2,4,0,12,62
"Health
Sciences & Athletics",FTEC,FTEC-144,"Malonzo, Mark",ECC,0.74,0.8,19.0,7,0,0,0,2,0,7,35
"Health
Sciences & Athletics",FTEC,FTEC-144,"Marquez, Joshua",ECC,0.66,0.7,36.0,0,1,0,1,1,0,17,56
"Health
Sciences & Athletics",FTEC,FTEC-144,"Rodrigues, Alex",ECC,0.61,0.72,7.0,15,0,0,3,1,0,10,36
"Health
Sciences & Athletics",FTEC,FTEC-15,"Boies, Joshua",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Chang, Marvin",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Hallock, Matthew",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Hapke, Michael",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Tuzzolino, Terry",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Wingfield, Aarin",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-15,"Yang, Issac",ECC,0.74,0.95,28.0,0,0,0,0,8,0,2,38
"Health
Sciences & Athletics",FTEC,FTEC-150,"Dulmage, John",OFFST,0.88,1.0,0.0,0,0,28,0,0,4,0,32
"Health
Sciences & Athletics",FTEC,FTEC-150,"Sua, Bryan",OFFST,1.0,1.0,0.0,0,0,74,0,0,0,0,74
"Health
Sciences & Athletics",FTEC,FTEC-19,"Buffington, Brett",ONLIN,0.13,0.94,2.0,0,0,0,0,13,0,1,16
"Health
Sciences & Athletics",FTEC,FTEC-2,"Coffelt, Kevin",ECC,0.7,0.93,17.0,3,1,0,0,7,0,2,30
"Health
Sciences & Athletics",FTEC,FTEC-2,"Rickman, Tracy",ONLIN,0.5,0.54,12.0,0,0,0,0,1,0,11,24
"Health
Sciences & Athletics",FTEC,FTEC-20,"Murphy, William",ECC,1.0,1.0,19.0,12,5,0,0,0,0,0,36
"Health
Sciences & Athletics",FTEC,FTEC-3,"Fisher, Timothy",ECC,0.94,0.94,23.0,6,5,0,0,0,0,2,36
"Health
Sciences & Athletics",FTEC,FTEC-3,"Suen, Chen",ONLIN,0.78,0.9,25.0,5,1,0,0,5,0,4,40
"Health
Sciences & Athletics",FTEC,FTEC-3,"Wingfield, Aarin",ECC,0.94,0.94,23.0,6,5,0,0,0,0,2,36
"Health
Sciences & Athletics",FTEC,FTEC-4,"Hallock, Matthew",ONLIN,0.43,1.0,4.0,5,0,0,1,11,0,0,21
"Health
Sciences & Athletics",FTEC,FTEC-5,"Conroy, Daniel",ONLIN,0.86,0.95,21.0,6,5,0,1,2,0,2,37
"Health
Sciences & Athletics",FTEC,FTEC-5,"Suen, Chen",ECC,0.78,0.93,24.0,10,2,0,2,5,0,3,46
"Health
Sciences & Athletics",FTEC,FTEC-6,"Tuzzolino, Terry",ONLIN,0.78,0.95,19.0,11,2,0,3,4,0,2,41
"Health
Sciences & Athletics",FTEC,FTEC-6,"Valdez, Edward",ECC,0.86,0.89,10.0,17,5,0,1,0,0,4,37
"Health
Sciences & Athletics",FTEC,FTEC-9,"Brown, Adam",ONLIN,0.24,0.91,3.0,3,2,0,0,23,0,3,34
"Health
Sciences & Athletics",MEDT,MEDT-1,"Green, Michele",ONLIN,0.82,0.89,45.0,22,2,0,3,3,0,9,84
"Health
Sciences & Athletics",MEDT,MEDT-1,"Jenkins, Ian",ONLIN,0.71,0.92,30.0,20,15,0,5,15,0,7,92
"Health
Sciences & Athletics",MEDT,MEDT-1,"Parker, Taryn",ONLIN,0.55,0.82,10.0,5,3,0,1,8,0,6,33
"Health
Sciences & Athletics",MEDT,MEDT-1,"Rivera-Mitu, Eliza",ECC,0.76,0.89,13.0,13,8,0,1,5,0,5,45
"Health
Sciences & Athletics",MEDT,MEDT-1,"Robertson, Victoria",ONLIN,0.81,0.91,19.0,7,0,0,2,1,0,3,32
"Health
Sciences & Athletics",MEDT,MEDT-1,"Wade, Randy",ONLIN,0.82,0.9,91.0,7,5,0,2,8,0,12,125
"Health
Sciences & Athletics",NURS,NURS-143,"Calib, Farah",ECC,0.97,1.0,32.0,2,1,0,0,1,0,0,36
"Health
Sciences & Athletics",NURS,NURS-143,"Kidwell Udin, Margaret",ECC,0.95,0.98,19.0,16,3,0,0,0,1,1,40
"Health
Sciences & Athletics",NURS,NURS-144,"Goodwin, Monica",ECC,0.76,0.9,16.0,8,7,0,3,3,0,4,41
"Health
Sciences & Athletics",NURS,NURS-144,"Teed, Vanessa",ECC,0.97,1.0,29.0,1,0,0,1,0,0,0,31
"Health
Sciences & Athletics",NURS,NURS-144,"White, Maria",ECC,0.83,0.91,11.0,6,2,0,1,1,0,2,23
"Health
Sciences & Athletics",NURS,NURS-220,"Salo, Christina",ECC,0.95,0.98,0.0,23,15,0,1,0,0,1,40
"Health
Sciences & Athletics",NURS,NURS-222,"Flores, Gerardo",ECC,0.97,1.0,14.0,19,4,0,1,0,0,0,38
"Health
Sciences & Athletics",NURS,NURS-224,"Nunez, Raymond",ECC,0.84,0.95,0.0,17,15,0,4,0,0,2,38
"Health
Sciences & Athletics",NURS,NURS-226,"Goodwin, Monica",ECC,1.0,1.0,17.0,0,0,0,0,0,0,0,17
"Health
Sciences & Athletics",NURS,NURS-226,"Nunez, Raymond",ECC,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",NURS,NURS-230,"Lundy-Jackson, Lashonna",ECC,1.0,1.0,9.0,19,0,0,0,0,0,0,28
"Health
Sciences & Athletics",NURS,NURS-232,"Rivera-Mitu, Eliza",ECC,1.0,1.0,12.0,21,0,0,0,0,0,0,33
"Health
Sciences & Athletics",NURS,NURS-234,"Johnson, Shiny",ECC,1.0,1.0,4.0,30,0,0,0,0,0,0,34
"Health
Sciences & Athletics",NURS,NURS-238,"Goodwin, Monica",ECC,1.0,1.0,7.0,0,0,0,0,0,0,0,7
"Health
Sciences & Athletics",NURS,NURS-238,"Johnson, Shiny",ECC,1.0,1.0,22.0,0,0,0,0,0,0,0,22
"Health
Sciences & Athletics",NURS,NURS-240,"Ryan, Samantha",ECC,0.97,0.97,13.0,20,1,0,0,0,0,1,35
"Health
Sciences & Athletics",NURS,NURS-242,"Wilson, Rashida",ECC,0.98,1.0,8.0,23,9,0,1,0,0,0,41
"Health
Sciences & Athletics",NURS,NURS-244,"Goodwin, Monica",ECC,1.0,1.0,21.0,1,0,0,0,0,0,0,22
"Health
Sciences & Athletics",NURS,NURS-244,"Nunez, Raymond",ECC,0.83,0.83,5.0,0,0,0,0,0,0,1,6
"Health
Sciences & Athletics",NURS,NURS-244,"Wilson, Rashida",ECC,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",NURS,NURS-247,"Guta, Michelle",ECC,1.0,1.0,2.0,27,4,0,0,0,0,0,33
"Health
Sciences & Athletics",NURS,NURS-247,"White, Maria",ECC,1.0,1.0,2.0,27,4,0,0,0,0,0,33
"Health
Sciences & Athletics",NURS,NURS-248,"Guta, Michelle",OFFST,1.0,1.0,8.0,0,0,0,0,0,0,0,8
"Health
Sciences & Athletics",NURS,NURS-248,"Minutella, Tammy",ECC,0.88,1.0,6.0,0,1,0,0,0,1,0,8
"Health
Sciences & Athletics",NURS,NURS-248,"Nunez, Raymond",OFFST,0.88,1.0,7.0,0,0,0,0,0,1,0,8
"Health
Sciences & Athletics",NURS,NURS-248,"Webber, Rebekah",OFFST,0.89,1.0,7.0,1,0,0,0,0,1,0,9
"Health
Sciences & Athletics",NURS,NURS-248,"White, Maria",OFFST,1.0,1.0,8.0,0,0,0,0,0,0,0,8
"Health
Sciences & Athletics",PE,PE-106ABC,"Hartwill, Janina",ECC,0.86,0.93,12.0,0,0,0,1,0,0,1,14
"Health
Sciences & Athletics",PE,PE-106ABC,"Shaw, Carla",ECC,0.86,0.93,12.0,0,0,0,1,0,0,1,14
"Health
Sciences & Athletics",PE,PE-10A,"Hall, John",ECC,0.93,0.93,13.0,0,0,0,0,0,0,1,14
"Health
Sciences & Athletics",PE,PE-10A,"Hazell, Thomas",ECC,0.73,0.75,31.0,0,1,0,0,1,0,11,44
"Health
Sciences & Athletics",PE,PE-10A,"Hazell, Thomas",ONLIN,0.78,0.83,14.0,0,0,0,1,0,0,3,18
"Health
Sciences & Athletics",PE,PE-10A,"Kirk, Matthew",ECC,0.91,0.91,29.0,0,0,0,0,0,0,3,32
"Health
Sciences & Athletics",PE,PE-10A,"Lindheim, Gifford",ECC,0.5,0.86,6.0,1,0,0,0,5,0,2,14
"Health
Sciences & Athletics",PE,PE-10A,"Mayeaux, Grant",ECC,1.0,1.0,12.0,0,1,0,0,0,0,0,13
"Health
Sciences & Athletics",PE,PE-10A,"Palmer, Grant",ECC,1.0,1.0,20.0,0,0,0,0,0,0,0,20
"Health
Sciences & Athletics",PE,PE-10A,"Pattison, Levalley",ECC,0.9,0.9,9.0,0,0,0,0,0,0,1,10
"Health
Sciences & Athletics",PE,PE-10A,"Rodriguez, John",ECC,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",PE,PE-10A,"Ross, April",ECC,0.9,0.9,9.0,0,0,0,0,0,0,1,10
"Health
Sciences & Athletics",PE,PE-10A,"Uphoff, Robert",HYBRD,0.54,0.54,3.0,2,2,0,0,0,0,6,13
"Health
Sciences & Athletics",PE,PE-10B,"Hall, John",ECC,1.0,1.0,1.0,0,0,0,0,0,0,0,1
"Health
Sciences & Athletics",PE,PE-10B,"Hazell, Thomas",ECC,0.87,0.87,13.0,0,0,0,0,0,0,2,15
"Health
Sciences & Athletics",PE,PE-10B,"Hazell, Thomas",ONLIN,0.88,0.88,7.0,0,0,0,0,0,0,1,8
"Health
Sciences & Athletics",PE,PE-10B,"Kirk, Matthew",ECC,1.0,1.0,11.0,0,0,0,0,0,0,0,11
"Health
Sciences & Athletics",PE,PE-10B,"Lindheim, Gifford",ECC,0.9,1.0,9.0,0,0,0,0,1,0,0,10
"Health
Sciences & Athletics",PE,PE-10B,"Mayeaux, Grant",ECC,1.0,1.0,2.0,0,0,0,0,0,0,0,2
"Health
Sciences & Athletics",PE,PE-10B,"Palmer, Grant",ECC,1.0,1.0,9.0,0,0,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-10B,"Rodriguez, John",ECC,1.0,1.0,10.0,0,0,0,0,0,0,0,10
"Health
Sciences & Athletics",PE,PE-10B,"Uphoff, Robert",HYBRD,1.0,1.0,1.0,0,0,0,0,0,0,0,1
"Health
Sciences & Athletics",PE,PE-111ABC,"Hazell, Elizabeth",ECC,0.89,0.89,23.0,0,2,0,0,0,0,3,28
"Health
Sciences & Athletics",PE,PE-115ABC,"Boerica, Sergiu",ECC,0.83,0.83,10.0,0,0,0,0,0,0,2,12
"Health
Sciences & Athletics",PE,PE-120ABC,"Rapoza, Jessica",ECC,0.96,0.96,26.0,0,0,0,0,0,0,1,27
"Health
Sciences & Athletics",PE,PE-132ABC,"Levin, David",ECC,1.0,1.0,4.0,0,0,0,0,0,0,0,4
"Health
Sciences & Athletics",PE,PE-135ABCD,"Barragan, Rolando",ECC,0.97,0.97,28.0,0,0,0,0,0,0,1,29
"Health
Sciences & Athletics",PE,PE-135ABCD,"Green, Kirsten",ECC,0.89,0.89,16.0,0,0,0,0,0,0,2,18
"Health
Sciences & Athletics",PE,PE-135ABCD,"Haroldson, Shelby",ECC,1.0,1.0,16.0,0,0,0,0,0,0,0,16
"Health
Sciences & Athletics",PE,PE-135ABCD,"Jacobson, Michael",ECC,0.96,0.96,26.0,0,0,0,0,0,0,1,27
"Health
Sciences & Athletics",PE,PE-135ABCD,"Rodriguez, John",ECC,0.97,0.97,31.0,0,0,0,0,0,0,1,32
"Health
Sciences & Athletics",PE,PE-135ABCD,"Rubke, Noah",ECC,1.0,1.0,11.0,0,0,0,0,0,0,0,11
"Health
Sciences & Athletics",PE,PE-140ABC,"Pattison, Levalley",ECC,0.94,0.94,16.0,0,0,0,0,0,0,1,17
"Health
Sciences & Athletics",PE,PE-140ABC,"Ross, April",ECC,0.94,0.94,16.0,0,0,0,0,0,0,1,17
"Health
Sciences & Athletics",PE,PE-16ABC,"Uphoff, Robert",ECC,0.93,0.93,14.0,0,0,0,0,0,0,1,15
"Health
Sciences & Athletics",PE,PE-18A,"Pittock, Rachel",ECC,0.78,0.84,37.0,8,5,0,3,1,0,10,64
"Health
Sciences & Athletics",PE,PE-18A,"Rosario, Krysti",ECC,0.64,0.73,17.0,7,5,0,3,1,0,12,45
"Health
Sciences & Athletics",PE,PE-18B,"Pittock, Rachel",ECC,0.89,0.93,18.0,7,0,0,0,1,0,2,28
"Health
Sciences & Athletics",PE,PE-201,"Lim, Jae",HYBRD,0.88,0.94,44.0,10,2,0,1,3,0,4,64
"Health
Sciences & Athletics",PE,PE-204,"Levin, David",ECC,1.0,1.0,16.0,0,0,0,0,0,0,0,16
"Health
Sciences & Athletics",PE,PE-212,"Pattison, Levalley",ONLIN,0.55,0.98,17.0,4,3,0,3,16,0,1,44
"Health
Sciences & Athletics",PE,PE-212,"Rapoza, Jessica",ONLIN,0.77,0.95,13.0,3,1,0,1,3,0,1,22
"Health
Sciences & Athletics",PE,PE-217,"Jacobson, Michael",ONLIN,0.76,1.0,26.0,0,0,0,0,8,0,0,34
"Health
Sciences & Athletics",PE,PE-221,"Hood, William",ECC,0.71,0.74,18.0,4,2,0,0,1,0,9,34
"Health
Sciences & Athletics",PE,PE-224,"Green, Kirsten",ECC,0.85,0.85,17.0,0,0,0,0,0,0,3,20
"Health
Sciences & Athletics",PE,PE-240A,"Lizarraga, Monica",ECC,0.78,0.78,14.0,1,0,3,0,0,0,5,23
"Health
Sciences & Athletics",PE,PE-240A,"Pattison, Levalley",ECC,0.95,0.95,18.0,1,1,1,0,0,0,1,22
"Health
Sciences & Athletics",PE,PE-240A,"Wyatt, Karen",ECC,0.73,0.77,15.0,0,1,0,0,1,0,5,22
"Health
Sciences & Athletics",PE,PE-240B,"Peters, Kurt",ECC,0.85,0.85,11.0,0,0,0,0,0,0,2,13
"Health
Sciences & Athletics",PE,PE-240C,"Peters, Kurt",ECC,1.0,1.0,9.0,0,0,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-245,"Wyatt, Karen",ECC,0.82,0.82,9.0,0,0,0,0,0,0,2,11
"Health
Sciences & Athletics",PE,PE-248,"Delzeit-Mcintrye, Linda",HYBRD,0.67,0.75,7.0,0,1,0,0,1,0,3,12
"Health
Sciences & Athletics",PE,PE-249,"Lizarraga, Monica",ECC,0.93,0.93,17.0,6,2,0,0,0,0,2,27
"Health
Sciences & Athletics",PE,PE-250,"Peters, Kurt",ECC,0.91,0.91,10.0,0,0,0,0,0,0,1,11
"Health
Sciences & Athletics",PE,PE-251A,"Dunn, Darin",ECC,0.75,0.85,12.0,2,1,0,0,2,0,3,20
"Health
Sciences & Athletics",PE,PE-257,"Cass, Kathryn",ONLIN,0.79,0.86,20.0,0,2,1,0,2,0,4,29
"Health
Sciences & Athletics",PE,PE-257,"Diaz, Juan",ECC,0.44,0.56,4.0,0,0,0,1,0,0,4,9
"Health
Sciences & Athletics",PE,PE-257,"Galias, Diana",ONLIN,0.7,0.97,21.0,0,0,0,0,8,0,1,30
"Health
Sciences & Athletics",PE,PE-257,"Roman, Danielle",ECC,0.79,0.79,15.0,2,2,0,0,0,0,5,24
"Health
Sciences & Athletics",PE,PE-258,"Alcocer, Brandon",ONLIN,0.75,0.88,18.0,0,0,0,0,3,0,3,24
"Health
Sciences & Athletics",PE,PE-259,"Rapoza, Jessica",ECC,0.95,0.95,18.0,0,0,0,0,0,0,1,19
"Health
Sciences & Athletics",PE,PE-259,"Roman, Danielle",ECC,1.0,1.0,20.0,0,0,0,0,0,0,0,20
"Health
Sciences & Athletics",PE,PE-259,"Uphoff, Robert",ECC,1.0,1.0,9.0,0,0,0,0,0,0,0,9
"Health
Sciences & Athletics",PE,PE-266,"Alvillar, Andrew",ONLIN,0.67,1.0,16.0,7,6,0,1,13,0,0,43
"Health
Sciences & Athletics",PE,PE-266,"Lindheim, Gifford",ONLIN,0.56,0.97,17.0,2,1,0,1,14,0,1,36
"Health
Sciences & Athletics",PE,PE-266,"Roman, Danielle",ONLIN,0.91,0.97,21.0,8,1,0,0,2,0,1,33
"Health
Sciences & Athletics",PE,PE-270,"Barragan, Rolando",HSDUL,0.92,1.0,11.0,1,0,0,0,1,0,0,13
"Health
Sciences & Athletics",PE,PE-270,"Grissett, Michael",ONLIN,0.26,0.96,6.0,0,1,0,2,17,0,1,27
"Health
Sciences & Athletics",PE,PE-270,"Hazell, Thomas",ONLIN,0.79,0.87,24.0,2,4,0,0,3,0,5,38
"Health
Sciences & Athletics",PE,PE-273,"Lindheim, Gifford",ONLIN,0.3,0.97,9.0,1,0,0,1,21,0,1,33
"Health
Sciences & Athletics",PE,PE-273,"Pattison, Levalley",ONLIN,0.41,0.94,3.0,1,3,0,0,9,0,1,17
"Health
Sciences & Athletics",PE,PE-275,"Barragan, Rolando",HSDUL,0.8,1.0,7.0,3,2,0,2,1,0,0,15
"Health
Sciences & Athletics",PE,PE-275,"Hall, John",ECC,0.86,0.97,24.0,0,1,0,1,2,0,1,29
"Health
Sciences & Athletics",PE,PE-275,"Hazell, Elizabeth",ONLIN,0.64,0.97,16.0,7,0,0,1,11,0,1,36
"Health
Sciences & Athletics",PE,PE-275,"Lindheim, Gifford",ONLIN,0.47,1.0,16.0,3,2,0,0,23,1,0,45
"Health
Sciences & Athletics",PE,PE-275,"Rapoza, Jessica",ONLIN,0.51,0.99,27.0,10,2,0,2,34,0,1,76
"Health
Sciences & Athletics",PE,PE-275,"Uphoff, Robert",ONLIN,0.58,1.0,9.0,0,2,0,2,6,0,0,19
"Health
Sciences & Athletics",PE,PE-277,"Calderon, Karla",ONLIN,0.24,0.76,3.0,1,0,0,1,8,0,4,17
"Health
Sciences & Athletics",PE,PE-277,"Hall, John",ECC,0.6,0.89,19.0,2,0,0,0,10,0,4,35
"Health
Sciences & Athletics",PE,PE-277,"Hazell, Elizabeth",ONLIN,0.48,0.97,12.0,2,1,0,1,14,0,1,31
"Health
Sciences & Athletics",PE,PE-277,"Mayeaux, Grant",ECC,0.87,0.93,18.0,4,4,0,2,0,0,2,30
"Health
Sciences & Athletics",PE,PE-277,"Rapoza, Jessica",ONLIN,0.38,0.97,12.0,1,2,0,1,22,0,1,39
"Health
Sciences & Athletics",PE,PE-277,"Uphoff, Robert",ONLIN,0.64,0.92,8.0,7,1,0,0,7,0,2,25
"Health
Sciences & Athletics",PE,PE-280,"Roman, Danielle",HYBRD,0.97,0.97,18.0,12,4,0,0,0,0,1,35
"Health
Sciences & Athletics",PE,PE-290,"Roman, Danielle",HYBRD,0.69,0.92,6.0,2,1,0,1,2,0,1,13
"Health
Sciences & Athletics",PE,PE-2A,"Green, Kirsten",ECC,0.9,0.95,12.0,5,2,0,0,1,0,1,21
"Health
Sciences & Athletics",PE,PE-3,"Jimmerson, Charles",ECC,0.39,0.39,7.0,0,0,0,0,0,0,11,18
