Division Name,Dept,Course,Name,Meth,Succ.,Compl,A,B,C,IPP,D,F,INP,W,Total
Mathematical Sciences,MATH,MATH-220,"Eleuteri, Robert",ECC,0.63,0.79,0,9,3,0,1,2,0,4,19
Mathematical Sciences,MATH,MATH-220,"Fry, Gregory",ONLIN,0.4,0.5,2,6,4,0,1,2,0,15,30
Mathematical Sciences,MATH,MATH-220,"Minasian, Ashod",ONLIN,0.99,0.99,40,28,4,0,0,0,0,1,73
Natural Sciences,ANAT,ANAT-30,"Dobbs, Mia",ONLIN,0.97,1.0,33,3,0,0,1,0,0,0,37
Natural Sciences,ANAT,ANAT-30,"Mubarak, Merium",ONLIN,0.68,0.73,3,9,3,0,0,1,0,6,22
Natural Sciences,ANAT,ANAT-30,"Nagaya, Marie",ONLIN,0.9,0.97,24,3,0,0,2,0,0,1,30
Natural Sciences,ANAT,ANAT-30,"Oswald, Sanda",ONLIN,0.79,1.0,29,1,0,0,0,8,0,0,38
Natural Sciences,ANAT,ANAT-32,"Bui, Thanh-Thuy",ECC,0.54,0.54,4,5,4,0,0,0,0,11,24
Natural Sciences,ANAT,ANAT-32,"Ramp, Travis",HYBRD,0.67,0.82,5,8,9,0,1,4,0,6,33
Natural Sciences,ANAT,ANAT-32,"Sanwo, Olusola",ECC,0.62,0.72,10,5,3,0,1,2,0,8,29
Natural Sciences,ASTR,ASTR-20,"Said, Asma",ONLIN,0.74,0.87,6,7,4,0,0,3,0,3,23
Natural Sciences,ASTR,ASTR-20,"Vanden Heuvel, Andrew",ONLIN,0.96,0.98,32,9,3,0,0,1,0,1,46
Natural Sciences,ASTR,ASTR-25,"Vanden Heuvel, Andrew",ONLIN,0.87,1.0,29,4,0,0,1,4,0,0,38
Natural Sciences,BIOL,BIOL-10,"Ayala, Eduardo",ONLIN,0.82,0.88,12,13,2,0,1,1,0,4,33
Natural Sciences,BIOL,BIOL-10,"Carey, Bryan",HYBRD,0.52,0.94,6,6,4,0,1,12,0,2,31
Natural Sciences,BIOL,BIOL-10,"McClelland, Darcie",ONLIN,0.9,0.97,19,8,1,0,0,2,0,1,31
Natural Sciences,BIOL,BIOL-10,"Parks, Polly",ONLIN,0.92,0.97,23,10,3,0,0,0,2,1,39
Natural Sciences,BIOL,BIOL-10,"Reonisto, Timothy Aaron",HYBRD,0.94,0.97,12,15,4,0,1,0,0,1,33
Natural Sciences,BIOL,BIOL-10H,"Villatoro, Karla",ONLIN,0.72,0.89,11,1,1,0,0,3,0,2,18
Natural Sciences,BIOL,BIOL-15,"MacDonald, Brandon",ONLIN,0.6,0.95,1,6,5,0,0,7,0,1,20
Natural Sciences,CHEM,CHEM-20,"Jimenez, Miguel",HYBRD,0.52,0.83,4,6,2,0,6,1,0,4,23
Natural Sciences,CHEM,CHEM-20,"Sanchez, Daniel",ECC,0.55,0.86,3,3,6,0,2,5,0,3,22
Natural Sciences,CHEM,CHEM-20,"Tontcheva, Ana",HYBRD,0.72,0.78,3,5,5,0,0,1,0,4,18
Natural Sciences,CHEM,CHEM-4,"Abbani, Mohamad",HYBRD,0.0,0.0,0,0,0,0,0,0,0,6,6
Natural Sciences,CHEM,CHEM-4,"Potter, Soshanna",ECC,0.56,0.7,7,2,6,0,1,3,0,8,27
Natural Sciences,GEOG,GEOG-1,"Scott, Jason",ONLIN,0.93,0.95,27,9,1,0,0,1,0,2,40
Natural Sciences,GEOL,GEOL-1,"Wageman, Jwan",ECC,0.89,0.96,13,4,7,0,1,1,0,1,27
Natural Sciences,OCEA,OCEA-10,"Glynn, Danielle",ECC,1.0,1.0,11,1,0,0,0,0,0,0,12
Natural Sciences,OCEA,OCEA-10,"Sedki, Ziad",ONLIN,0.67,0.78,5,13,0,0,0,3,0,6,27
Natural Sciences,OCEA,OCEA-10,"Wageman, Jwan",ONLIN,0.97,0.97,23,7,0,0,0,0,0,1,31
Natural Sciences,PHYS,PHYS-1B,"Murdock, Adam",ECC,1.0,1.0,26,3,2,0,0,0,0,0,31
Natural Sciences,PHYS,PHYS-2A,"Haitkin, Paul",ECC,0.73,0.85,9,8,2,0,2,1,0,4,26
Natural Sciences,PHYS,PHYS-2A,"Shirvanian, Razmic",ECC,0.31,0.38,4,3,3,0,1,1,0,20,32
